name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Dentistinjaipur.in Dr.Sandeep Tandon & Dr.Nitika Jain,dentistinjaipurin-drsandeep-tandon-drnitika-jain,,"5 Jha 4, Sector 5, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8892405,75.8307736,+919829065148,,http://dentistinjaipur.in/,"Dental clinic, Cosmetic dentist","{""Monday"": ""10\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Friday"": ""10\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 1\u202fPM"", ""Sunday"": ""5 to 7\u202fPM""}",4.8,172,ChIJzcTY9hK3bTkRHlt6mMGSjuY,https://www.google.com/maps/search/?api=1&query=Dentistinjaipur.in%20Dr.Sandeep%20Tandon%20%26%20Dr.Nitika%20Jain&query_place_id=ChIJzcTY9hK3bTkRHlt6mMGSjuY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRRMiCQeaFeXCe-qj3_w0pGclIP066ZBELRFGlmuuA0jTm9huX8U6XCp_WaUl3T4qLko6RcQMjfyicaP_WfHgbxLY3jgBykQ08VolUFnLOmXI219PJIvI03DWHyK79oASiKbKJ=w408-h725-k-no,Appointment Required,jai.dentistinjaipurindrs.89@antidote-temp.com,false,pending,unclaimed
Sapphire Hospital and Research Centre,sapphire-hospital-and-research-centre,,"C-13, Deepak Marg, Fateh Tiba, Moti Doongri Rd, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.907759,75.8239231,+919001485575,,,Hospital,"{""Monday"": ""9\u202fAM to 10\u202fPM"", ""Tuesday"": ""9\u202fAM to 10\u202fPM"", ""Wednesday"": ""9\u202fAM to 10\u202fPM"", ""Thursday"": ""9\u202fAM to 10\u202fPM"", ""Friday"": ""9\u202fAM to 10\u202fPM"", ""Saturday"": ""9\u202fAM to 10\u202fPM"", ""Sunday"": ""9\u202fAM to 6\u202fPM""}",4.9,231,ChIJMRUwjWa3bTkRC99d8Ufodtc,https://www.google.com/maps/search/?api=1&query=Sapphire%20Hospital%20and%20Research%20Centre&query_place_id=ChIJMRUwjWa3bTkRC99d8Ufodtc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqYh7R-cL9sOK8ZM44OD7BEBmpH5wS7mPcdedev-d0nglmEpv--nEQ_TP0lRSTsZcuCGUS1N0NmHzywsVo-yKpEPA2TpJOyS-coIduJXplbeHYY3qdvB--xWjDxz7AbfqQ_RHQ=w408-h540-k-no,Wheelchair Accessible,jai.sapphirehospitalandr.90@antidote-temp.com,false,pending,unclaimed
DENTAL CARE CENTRE,dental-care-centre,,"D-4, Malviya Marg, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9119894,75.8043513,+911412368973,,,Dentist,"{""Monday"": ""10\u202fAM to 12:30\u202fPM, 5:30 to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 12:30\u202fPM, 5:30 to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 12:30\u202fPM, 5:30 to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 12:30\u202fPM, 5:30 to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 12:30\u202fPM, 5:30 to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 12:30\u202fPM, 5:30 to 7:30\u202fPM"", ""Sunday"": ""Closed""}",5,22,ChIJKXwKvq22bTkR1MKtonE_jrI,https://www.google.com/maps/search/?api=1&query=DENTAL%20CARE%20CENTRE&query_place_id=ChIJKXwKvq22bTkR1MKtonE_jrI,https://lh3.googleusercontent.com/p/AF1QipN7MqwOnuQWXz_1NiTWrotmq9OamyIFYSPbHL4F=w426-h240-k-no,Appointment Required,jai.dentalcarecentre.91@antidote-temp.com,false,pending,unclaimed
Cosmetica India,cosmetica-india,,"244-245, Dhruv Marg, Gurunanakpura, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8926598,75.8283166,,,https://www.cosmeticaindia.com/,Skin care clinic,"{""Monday"": ""10:30\u202fAM to 8\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 8\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 8\u202fPM"", ""Thursday"": ""10:30\u202fAM to 8\u202fPM"", ""Friday"": ""10:30\u202fAM to 8\u202fPM"", ""Saturday"": ""10:30\u202fAM to 8\u202fPM"", ""Sunday"": ""10:30\u202fAM to 8\u202fPM""}",5,1,ChIJ2_gDwtW3bTkRP1g13OMsG4w,https://www.google.com/maps/search/?api=1&query=Cosmetica%20India&query_place_id=ChIJ2_gDwtW3bTkRP1g13OMsG4w,https://lh3.googleusercontent.com/p/AF1QipP2I7RwodqyqiY7CrR2OaowWGUzM_Jcowa5m1ND=w408-h306-k-no,,jai.cosmeticaindia.92@antidote-temp.com,false,pending,unclaimed
azure skin clinic,azure-skin-clinic,,"d1/1, Akshat Elegance, Bihari Marg, Banipark, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,Rajasthan,India,302016,26.928639,75.7922199,,,,Doctor,,3,2,ChIJP-8DEx2zbTkRNiJGQkaAaBU,https://www.google.com/maps/search/?api=1&query=azure%20skin%20clinic&query_place_id=ChIJP-8DEx2zbTkRNiJGQkaAaBU,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OWzwE7KgNe_2ug7q_xJ5pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.430935&pitch=0&thumbfov=100,,jai.azureskinclinic.93@antidote-temp.com,false,pending,unclaimed
Kaya Care Salon,kaya-care-salon,,"224, Gurunanak Pura Adarsh Nagar, 209, Gurunanakpura, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8941349,75.8244823,+919772222547,,,"Beauty salon, Beautician, Make-up artist, Hairdresser","{""Monday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Thursday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Friday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Saturday"": ""10:30\u202fAM to 7:30\u202fPM"", ""Sunday"": ""11\u202fAM to 5\u202fPM""}",4.7,163,ChIJ1Qwq8oW3bTkRpfPCGvhi7S0,https://www.google.com/maps/search/?api=1&query=Kaya%20Care%20Salon&query_place_id=ChIJ1Qwq8oW3bTkRpfPCGvhi7S0,https://lh3.googleusercontent.com/p/AF1QipN8_GTQV66csyGUQJgh4DWp78vAHv14WDGZq72U=w408-h475-k-no,Appointment Required,jai.kayacaresalon.94@antidote-temp.com,false,pending,unclaimed
Dr. Prafull's dental clinic,dr-prafulls-dental-clinic,,"96-B, Ram Gali Number 6, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8964443,75.8329827,+917737630033,,,Dentist,"{""Monday"": ""11:30\u202fAM to 9\u202fPM"", ""Tuesday"": ""11:30\u202fAM to 9\u202fPM"", ""Wednesday"": ""11:30\u202fAM to 9\u202fPM"", ""Thursday"": ""11:30\u202fAM to 9\u202fPM"", ""Friday"": ""11:30\u202fAM to 9\u202fPM"", ""Saturday"": ""11:30\u202fAM to 9\u202fPM"", ""Sunday"": ""11:30\u202fAM to 9\u202fPM""}",5,375,ChIJVYorKQG3bTkRK5voxgOq8RE,https://www.google.com/maps/search/?api=1&query=Dr.%20Prafull's%20dental%20clinic&query_place_id=ChIJVYorKQG3bTkRK5voxgOq8RE,https://lh3.googleusercontent.com/p/AF1QipPkokDwEKVKnmmGRwIUNFizsLWNJHeXftABVcPx=w408-h725-k-no,Wheelchair Accessible,jai.drprafullsdentalclin.95@antidote-temp.com,false,pending,unclaimed
Centre For Smile Dental Clinic,centre-for-smile-dental-clinic,,"A, 74 A, Mandir Marg, Janta Colony, Saket Colony, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.903756,75.8317199,+919784683694,,https://centreforsmile.com/,"Cosmetic dentist, Dental clinic, Dental hygienist, Dental implants periodontist, Dentist, Emergency dental service, Orthodontist, Periodontist, Teeth whitening service","{""Monday"": ""8\u202fAM to 8\u202fPM"", ""Tuesday"": ""8\u202fAM to 8\u202fPM"", ""Wednesday"": ""8\u202fAM to 8\u202fPM"", ""Thursday"": ""8\u202fAM to 8\u202fPM"", ""Friday"": ""8\u202fAM to 8\u202fPM"", ""Saturday"": ""8\u202fAM to 8\u202fPM"", ""Sunday"": ""8\u202fAM to 8\u202fPM""}",4.9,58,ChIJRav-Heq3bTkRAMZEJsQ5k9o,https://www.google.com/maps/search/?api=1&query=Centre%20For%20Smile%20Dental%20Clinic&query_place_id=ChIJRav-Heq3bTkRAMZEJsQ5k9o,https://lh3.googleusercontent.com/p/AF1QipOyKMA266tLlrsl_OQLHxYfUxdzabWeo2etxuK2=w648-h240-k-no,Appointment Required,jai.centreforsmiledental.96@antidote-temp.com,false,pending,unclaimed
Dinesh Fancy Store,dinesh-fancy-store,,"350-351, Panchwati Circle, Rajapark, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8947609,75.8298877,+919829696140,,,Cosmetics store,"{""Monday"": ""10:30\u202fAM to 9\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 9\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 9\u202fPM"", ""Thursday"": ""10:30\u202fAM to 9\u202fPM"", ""Friday"": ""10:30\u202fAM to 9\u202fPM"", ""Saturday"": ""10:30\u202fAM to 9\u202fPM"", ""Sunday"": ""11\u202fAM to 4\u202fPM""}",3.6,9,ChIJtwnZtJS2bTkR9A6GibMd2uA,https://www.google.com/maps/search/?api=1&query=Dinesh%20Fancy%20Store&query_place_id=ChIJtwnZtJS2bTkR9A6GibMd2uA,https://lh3.googleusercontent.com/p/AF1QipN8ubNDDETx5C6bZn5bD-db9FxG6tpdHGWXeJeD=w426-h240-k-no,,jai.dineshfancystore.97@antidote-temp.com,false,pending,unclaimed
Nirmal Dental Clinic,nirmal-dental-clinic,,"281-b, Bholasar, Gurunanakpura, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8977246,75.8220547,+911412624509,,,Dental clinic,"{""Monday"": ""10:30\u202fAM to 8\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 8\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 8\u202fPM"", ""Thursday"": ""10:30\u202fAM to 8\u202fPM"", ""Friday"": ""10:30\u202fAM to 8\u202fPM"", ""Saturday"": ""10:30\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",5,272,ChIJ____P-u2bTkRSzw99lwZdb8,https://www.google.com/maps/search/?api=1&query=Nirmal%20Dental%20Clinic&query_place_id=ChIJ____P-u2bTkRSzw99lwZdb8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsOqAekZlDxQFwnwaUm2jpvwMF41q8nxMZverEaiGSpZxoVZX1G55iSBcqsE9sewJClfg2CciohFca-ZAcs776hX8fLfNCwpCALOHAf8W2MqAgF9nQZhCUYw72U2ld_pH5iuQ=w426-h240-k-no,,jai.nirmaldentalclinic.98@antidote-temp.com,false,pending,unclaimed
"Amway products available , एमवे प्रोडक्ट अवेलेबल",amway-products-available-एमव-परडकट-अवलबल,,"242 a, Sindhi Colony Rd, near hemu kalani park, near pink square Mall, Saket Colony, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8987968,75.8338499,+919351682003,,,Health and beauty shop,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",5,2,ChIJ-SkjHA-3bTkR0TvOQxlVU9I,https://www.google.com/maps/search/?api=1&query=Amway%20products%20available%20%2C%20%E0%A4%8F%E0%A4%AE%E0%A4%B5%E0%A5%87%20%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%A1%E0%A4%95%E0%A5%8D%E0%A4%9F%20%E0%A4%85%E0%A4%B5%E0%A5%87%E0%A4%B2%E0%A5%87%E0%A4%AC%E0%A4%B2&query_place_id=ChIJ-SkjHA-3bTkR0TvOQxlVU9I,https://lh3.googleusercontent.com/p/AF1QipNvPOnOwBSe5bEXvkLXgYibrr-W4smMEpm0qfyu=w408-h724-k-no,,jai.amwayproductsavailab.99@antidote-temp.com,false,pending,unclaimed
4Kids Dental Clinic,4kids-dental-clinic,,"312, Adarsh Nagar Rd, Anand Puri, Bees Dukan, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8981987,75.8266731,+919799572999,,,"Cosmetic dentist, Anesthesiologist, Pediatric dentist, Dental clinic, Dentist, Denture care center","{""Monday"": ""10\u202fAM to 1\u202fPM, 5:30 to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 1\u202fPM, 5:30 to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 1\u202fPM, 5:30 to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 1\u202fPM, 5:30 to 8\u202fPM"", ""Friday"": ""10\u202fAM to 1\u202fPM, 5:30 to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 1\u202fPM, 5:30 to 8\u202fPM"", ""Sunday"": ""Closed""}",5,68,ChIJJ_gKvsLJbTkRaKjOHd7p9jE,https://www.google.com/maps/search/?api=1&query=4Kids%20Dental%20Clinic&query_place_id=ChIJJ_gKvsLJbTkRaKjOHd7p9jE,https://lh3.googleusercontent.com/p/AF1QipNODUW6OmdIEXsJS_48n0iC190qGmH07vInrhyy=w408-h544-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",jai.4kidsdentalclinic.100@antidote-temp.com,false,pending,unclaimed
Jyoti Dental Care,jyoti-dental-care,,"Gali Number 5, Ganesham apartment, behind A.C. Market, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.892948,75.826874,+917976027040,,,"Dental clinic, Dental implants provider, Dentist, Denture care center, Pediatric dentist","{""Monday"": ""10:30\u202fAM to 2\u202fPM, 5:30 to 8:30\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 2\u202fPM, 5:30 to 8:30\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 2\u202fPM, 5:30 to 8:30\u202fPM"", ""Thursday"": ""10:30\u202fAM to 2\u202fPM, 5:30 to 8:30\u202fPM"", ""Friday"": ""10:30\u202fAM to 2\u202fPM, 5:30 to 8:30\u202fPM"", ""Saturday"": ""10:30\u202fAM to 2\u202fPM, 5:30 to 8:30\u202fPM"", ""Sunday"": ""11\u202fAM to 2\u202fPM""}",5,26,ChIJT7X9uZe2bTkRImEA6_fBo-Q,https://www.google.com/maps/search/?api=1&query=Jyoti%20Dental%20Care&query_place_id=ChIJT7X9uZe2bTkRImEA6_fBo-Q,https://lh3.googleusercontent.com/p/AF1QipPJXVvaR6cUjg2ptjXRcfTjoxkCtmTua9Y7xIAz=w427-h240-k-no,Digital Payments,jai.jyotidentalcare.101@antidote-temp.com,false,pending,unclaimed
Amway Distributor,amway-distributor,,"Fateh Tiba, Moti Doongri Rd, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.9094258,75.8253772,+917877142420,,https://www.amway.in/,Health and beauty shop,"{""Monday"": ""6\u202fAM to 11:30\u202fPM"", ""Tuesday"": ""6\u202fAM to 11:30\u202fPM"", ""Wednesday"": ""6\u202fAM to 11:30\u202fPM"", ""Thursday"": ""6\u202fAM to 11:30\u202fPM"", ""Friday"": ""6\u202fAM to 11:30\u202fPM"", ""Saturday"": ""6\u202fAM to 11:30\u202fPM"", ""Sunday"": ""6\u202fAM to 11:30\u202fPM""}",4.8,4,ChIJ5zOO6R23bTkRHvDSfCVTNx0,https://www.google.com/maps/search/?api=1&query=Amway%20Distributor&query_place_id=ChIJ5zOO6R23bTkRHvDSfCVTNx0,https://lh3.googleusercontent.com/p/AF1QipPDa4Mn6T8H_dFp-1OroQCY6Sn2KIy78BPyumDl=w408-h306-k-no,Digital Payments,jai.amwaydistributor.102@antidote-temp.com,false,pending,unclaimed
Grover Dental Clinic and Smile Improvement Centre,grover-dental-clinic-and-smile-improvement-centre,,"633, Acharya Kriplani Marg, Anand Puri, Bees Dukan, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.9009524,75.8239566,+919024717319,,https://www.instagram.com/groverdentalclinic_jaipur,Dental clinic,"{""Monday"": ""9:30\u202fAM to 1:30\u202fPM, 5:30 to 8\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 1:30\u202fPM, 5:30 to 8\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 1:30\u202fPM, 5:30 to 8\u202fPM"", ""Thursday"": ""9:30\u202fAM to 1:30\u202fPM, 5:30 to 8\u202fPM"", ""Friday"": ""9:30\u202fAM to 1:30\u202fPM, 5:30 to 8\u202fPM"", ""Saturday"": ""9:30\u202fAM to 1:30\u202fPM, 5:30 to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 1:30\u202fPM""}",4.9,208,ChIJzaEBOrq2bTkRCQ95UhRzLfU,https://www.google.com/maps/search/?api=1&query=Grover%20Dental%20Clinic%20and%20Smile%20Improvement%20Centre&query_place_id=ChIJzaEBOrq2bTkRCQ95UhRzLfU,https://lh3.googleusercontent.com/p/AF1QipOV6ANGIRzT7Ys6cj6k0_HZgy7qWXN7XurhTluE=w408-h322-k-no,"Wheelchair Accessible, Free Parking, Digital Payments, Appointment Required",jai.groverdentalclinican.103@antidote-temp.com,false,pending,unclaimed
Shrimal Dental Centre,shrimal-dental-centre,,"Ground Floor, Shrimal Dental Centre, Shivay 136, near Acer Kids School, Frontier Colony, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8998394,75.8284846,+918233814631,,https://jaipurdentalsolutions.com/,"Emergency dental service, Dental hygienist, Dental radiology, Dentist, Dental clinic, Endodontist, Oral and maxillofacial surgeon, Orthodontist, Pediatric dentist, Periodontist","{""Monday"": ""9\u202fAM to 1:30\u202fPM, 5 to 8:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 1:30\u202fPM, 5 to 8:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 1:30\u202fPM, 5 to 8:30\u202fPM"", ""Thursday"": ""9\u202fAM to 1:30\u202fPM, 5 to 8:30\u202fPM"", ""Friday"": ""9\u202fAM to 1:30\u202fPM, 5 to 8:30\u202fPM"", ""Saturday"": ""9\u202fAM to 1:30\u202fPM, 5 to 8:30\u202fPM"", ""Sunday"": ""Closed""}",5,65,ChIJaYxe55a2bTkROxEODIyxuTQ,https://www.google.com/maps/search/?api=1&query=Shrimal%20Dental%20Centre&query_place_id=ChIJaYxe55a2bTkROxEODIyxuTQ,https://lh3.googleusercontent.com/p/AF1QipP4sKVjoBa1bZrDhgVF2z0LNgUK-ByvtxAK-k_T=w408-h906-k-no,Digital Payments,jai.shrimaldentalcentre.104@antidote-temp.com,false,pending,unclaimed
Dr. Divya Sahai | Pristine Poliklinic,dr-divya-sahai-pristine-poliklinic,,"Gate- 2, C-22, Bhagat Singh Marg, beside Surbhi Shah Clothing Store, Tilak Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8922122,75.8236108,+919116522203,,http://www.pristinepoliklinic.com/,"Tattoo removal service, Cosmetic surgeon, Doctor, Hair transplantation clinic, Laser hair removal service, Medical clinic, Physical therapist, Skin care clinic, Oral and maxillofacial surgeon","{""Monday"": ""9\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Tuesday"": ""9\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Wednesday"": ""9\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Thursday"": ""9\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Friday"": ""9\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Saturday"": ""9\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Sunday"": ""Closed""}",4.6,26,ChIJ9aa1m1K3bTkRRFxJSEphUVk,https://www.google.com/maps/search/?api=1&query=Dr.%20Divya%20Sahai%20%7C%20Pristine%20Poliklinic&query_place_id=ChIJ9aa1m1K3bTkRRFxJSEphUVk,https://lh3.googleusercontent.com/p/AF1QipPldI37TOjP7WHhky6K4IdEYmh6OHb9bVL8AITB=w408-h544-k-no,,jai.drdivyasahaipristine.105@antidote-temp.com,false,pending,unclaimed
"Clove Dental Clinic - Tilak Nagar, Jaipur",clove-dental-clinic-tilak-nagar-jaipur,,"Bella Palazzo, Near, LBS College Marg, Tilak Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8905419,75.8235119,+911138025678,,https://clovedental.in/dentist-near-me/jaipur/tilak-nagar-2?utm_source=website&utm_medium=gmb&utm_campaign=Jaipur_Tilak_Nagar_GMB_Jaipur,"Dentist, Dental clinic, Dental hygienist, Dental implants periodontist, Endodontist, Orthodontist","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.9,682,ChIJFxEG_JO2bTkR_Y1wuFMplEQ,https://www.google.com/maps/search/?api=1&query=Clove%20Dental%20Clinic%20-%20Tilak%20Nagar%2C%20Jaipur&query_place_id=ChIJFxEG_JO2bTkR_Y1wuFMplEQ,https://lh3.googleusercontent.com/p/AF1QipMIxVo7FBVPtLouUibQDBHS2yDAL3ideBQFZXN6=w408-h408-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",jai.clovedentalclinictil.106@antidote-temp.com,false,pending,unclaimed
DR. ESHA NAGPAL,dr-esha-nagpal,,"C63-A, Priyadarshi Marg, Tilak Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8933669,75.8200624,+919660106383,,,"Orthodontist, Dental clinic, Dental implants provider, Dentist",,5,29,ChIJ9dlJr7e3bTkRPvjryO02zSs,https://www.google.com/maps/search/?api=1&query=DR.%20ESHA%20NAGPAL&query_place_id=ChIJ9dlJr7e3bTkRPvjryO02zSs,https://lh3.googleusercontent.com/p/AF1QipNOV5HalKBlzlKdHg_rOmFjNpyKrqhcxCXZiWIx=w408-h507-k-no,"Wheelchair Accessible, Appointment Required",jai.dreshanagpal.107@antidote-temp.com,false,pending,unclaimed
